-1.0f0, -1.6089907f-11
-0.45945945f0, -0.22047077f0
-0.45945945f0, 0.32860446f0
-0.45945945f0, 0.12967175f0
-0.45945945f0, 0.4614511f0
-0.45945945f0, -0.10720165f0
-0.45945945f0, 0.48578495f0
-0.45945945f0, -0.14482267f0
-0.45945945f0, 0.4428744f0
-0.45945945f0, -0.076977946f0
-0.45945945f0, 0.51192254f0
-0.45945945f0, -0.1825645f0
-0.45945945f0, 0.3898633f0
-0.45945945f0, 0.015385174f0
-0.45945945f0, 0.5393814f0
-0.45945945f0, -0.21908759f0
-0.45945945f0, 0.33095574f0
-0.45945945f0, 0.12521192f0
-0.45945945f0, 0.46659493f0
-0.45945945f0, -0.11534572f0
-0.45945945f0, 0.47742745f0
-0.45945945f0, -0.13216372f0
-0.45945945f0, 0.4585115f0
-0.45945945f0, -0.102502726f0
-0.45945945f0, 0.49036f0
-0.45945945f0, -0.15163307f0
-0.45945945f0, 0.43399164f0
-0.45945945f0, -0.06209795f0
-0.45945945f0, 0.52182275f0
-0.45945945f0, -0.19610782f0
-0.45945945f0, 0.36878613f0
-0.45945945f0, 0.05408652f0
-0.45945945f0, 0.52630854f0
-0.45945945f0, -0.20210566f0
-0.45945945f0, 0.3591495f0
-0.45945945f0, 0.07204542f0
-0.45945945f0, 0.5154276f0
-0.45945945f0, -0.1874073f0
-0.45945945f0, 0.38243946f0
-0.45945945f0, 0.028914576f0
-0.45945945f0, 0.53645223f0
-0.45945945f0, -0.21534719f0
-0.45945945f0, 0.33727437f0
-0.45945945f0, 0.11323977f0
-0.45945945f0, 0.47963998f0
-0.45945945f0, -0.13554218f0
-0.45945945f0, 0.4544523f0
-0.45945945f0, -0.095961586f0
-0.45945945f0, 0.49642116f0
-0.45945945f0, -0.16052364f0
-0.45945945f0, 0.42192408f0
-0.45945945f0, -0.041469403f0
-0.45945945f0, 0.5321494f0
-0.45945945f0, -0.20978476f0
-0.45945945f0, 0.34656012f0
-0.45945945f0, 0.09569486f0
-0.45945945f0, 0.49666062f0
-0.45945945f0, -0.16087177f0
-0.45945945f0, 0.421441f0
-0.45945945f0, -0.040634114f0
-0.45945945f0, 0.5324826f0
-0.45945945f0, -0.21021847f0
-0.45945945f0, 0.345841f0
-0.45945945f0, 0.09705098f0
-0.45945945f0, 0.4954368f0
-0.45945945f0, -0.15909009f0
-0.45945945f0, 0.42390507f0
-0.45945945f0, -0.044887215f0
-0.45945945f0, 0.5307163f0
-0.45945945f0, -0.20791435f0
-0.45945945f0, 0.34965163f0
-0.45945945f0, 0.08987066f0
-0.45945945f0, 0.5017374f0
-0.45945945f0, -0.16819634f0
-0.45945945f0, 0.41109842f0
-0.45945945f0, -0.022584962f0
-0.45945945f0, 0.5380443f0
-0.45945945f0, -0.21738479f0
-0.45945945f0, 0.33383954f0
-0.45945945f0, 0.11974528f0
-0.45945945f0, 0.47269127f0
-0.45945945f0, -0.124866806f0
-0.45945945f0, 0.46698663f0
-0.45945945f0, -0.115961775f0
-0.45945945f0, 0.4767735f0
-0.45945945f0, -0.13116145f0
-0.45945945f0, 0.45969942f0
-0.45945945f0, -0.10440546f0
-0.45945945f0, 0.48852947f0
-0.45945945f0, -0.14891839f0
-0.45945945f0, 0.43757072f0
-0.45945945f0, -0.06812547f0
-0.45945945f0, 0.51805586f0
-0.45945945f0, -0.19100428f0
-0.45945945f0, 0.37684304f0
-0.45945945f0, 0.03918983f0
-0.45945945f0, 0.53304315f0
-0.45945945f0, -0.21094681f0
-0.45945945f0, 0.34463146f0
-0.45945945f0, 0.099333f0
-0.45945945f0, 0.4933422f0
-0.45945945f0, -0.1560263f0
-0.45945945f0, 0.4280939f0
-0.45945945f0, -0.052074026f0
-0.45945945f0, 0.52734107f0
-0.45945945f0, -0.20347388f0
-0.45945945f0, 0.3569266f0
-0.45945945f0, 0.07620718f0
-0.45945945f0, 0.5124847f0
-0.45945945f0, -0.18334474f0
-0.45945945f0, 0.388676f0
-0.45945945f0, 0.017540801f0
-0.45945945f0, 0.53903407f0
-0.45945945f0, -0.21864602f0
-0.45945945f0, 0.3317047f0
-0.45945945f0, 0.12379178f0
-0.45945945f0, 0.46820092f0
-0.45945945f0, -0.11786783f0
-0.45945945f0, 0.4747311f0
-0.45945945f0, -0.12802033f0
-0.45945945f0, 0.46337345f0
-0.45945945f0, -0.11025693f0
-0.45945945f0, 0.48271266f0
-0.45945945f0, -0.14020169f0
-0.45945945f0, 0.4487167f0
-0.45945945f0, -0.08661678f0
-0.45945945f0, 0.50444597f0
-0.45945945f0, -0.17205998f0
-0.45945945f0, 0.40550858f0
-0.45945945f0, -0.012703281f0
-0.45945945f0, 0.5397501f0
-0.45945945f0, -0.21955582f0
-0.45945945f0, 0.33016065f0
-0.45945945f0, 0.12671979f0
-0.45945945f0, 0.46487275f0
-0.45945945f0, -0.112630226f0
-0.45945945f0, 0.48027372f0
-0.45945945f0, -0.1365063f0
-0.45745745f0, 0.32959062f0
-0.45745745f0, 0.12980299f0
-0.45745745f0, 0.46329948f0
-0.45745745f0, -0.108137645f0
-0.45745745f0, 0.48685387f0
-0.45745745f0, -0.14441948f0
-0.45745745f0, 0.4453922f0
-0.45745745f0, -0.07914456f0
-0.45745745f0, 0.51231587f0
-0.45745745f0, -0.18110853f0
-0.45745745f0, 0.39407176f0
-0.45745745f0, 0.009772616f0
-0.45745745f0, 0.5420747f0
-0.45745745f0, -0.22049186f0
-0.45745745f0, 0.33057055f0
-0.45745745f0, 0.12794437f0
-0.45745745f0, 0.46546337f0
-0.45745745f0, -0.111560754f0
-0.45745745f0, 0.48338044f0
-0.45745745f0, -0.1392073f0
-0.45745745f0, 0.45195594f0
-0.45745745f0, -0.08990692f0
-0.45745745f0, 0.5037087f0
-0.45745745f0, -0.16900937f0
-0.45745745f0, 0.4119317f0
-0.45745745f0, -0.022048626f0
-0.45745745f0, 0.5401633f0
-0.45745745f0, -0.21807775f0
-0.45745745f0, 0.3346694f0
-0.45745745f0, 0.120174885f0
-0.45745745f0, 0.4742226f0
-0.45745745f0, -0.12523372f0
-0.45745745f0, 0.46857214f0
-0.45745745f0, -0.11644739f0
-0.45745745f0, 0.4782579f0
-0.45745745f0, -0.13143204f0
-0.45745745f0, 0.46138144f0
-0.45745745f0, -0.10508864f0
-0.45745745f0, 0.48986688f0
-0.45745745f0, -0.14890113f0
-0.45745745f0, 0.4395953f0
-0.45745745f0, -0.06951406f0
-0.45745745f0, 0.51914287f0
-0.45745745f0, -0.19048122f0
-0.45745745f0, 0.3796631f0
-0.45745745f0, 0.036006242f0
-0.45745745f0, 0.53621006f0
-0.45745745f0, -0.21303426f0
-0.45745745f0, 0.34315392f0
-0.45745745f0, 0.10412444f0
-0.45745745f0, 0.49080372f0
-0.45745745f0, -0.15028706f0
-0.45745745f0, 0.43777454f0
-0.45745745f0, -0.06646541f0
-0.45745745f0, 0.52112865f0
-0.45745745f0, -0.19317f0
-0.45745745f0, 0.37544248f0
-0.45745745f0, 0.043772858f0
-0.45745745f0, 0.53319776f0
-0.45745745f0, -0.20914547f0
-0.45745745f0, 0.34962055f0
-0.45745745f0, 0.091931194f0
-0.45745745f0, 0.5019767f0
-0.45745745f0, -0.16653688f0
-0.45745745f0, 0.41547316f0
-0.45745745f0, -0.028255595f0
-0.45745745f0, 0.5386381f0
-0.45745745f0, -0.21614003f0
-0.45745745f0, 0.33794194f0
-0.45745745f0, 0.11397825f0
-0.45745745f0, 0.4808702f0
-0.45745745f0, -0.1354102f0
-0.45745745f0, 0.45661446f0
-0.45745745f0, -0.09745129f0
-0.45745745f0, 0.49707454f0
-0.45745745f0, -0.159471f0
-0.45745745f0, 0.425382f0
-0.45745745f0, -0.04542544f0
-0.45745745f0, 0.5324825f0
-0.45745745f0, -0.20821626f0
-0.45745745f0, 0.3511557f0
-0.45745745f0, 0.08904276f0
-0.45745745f0, 0.5044373f0
-0.45745745f0, -0.17004569f0
-0.45745745f0, 0.41043615f0
-0.45745745f0, -0.019416738f0
-0.45745745f0, 0.5406969f0
-0.45745745f0, -0.21875331f0
-0.45745745f0, 0.3335248f0
-0.45745745f0, 0.12234371f0
-0.45745745f0, 0.47182447f0
-0.45745745f0, -0.12151984f0
-0.45745745f0, 0.47273976f0
-0.45745745f0, -0.122939974f0
-0.45745745f0, 0.47115874f0
-0.45745745f0, -0.12048488f0
-0.45745745f0, 0.47388208f0
-0.45745745f0, -0.12470775f0
-0.45745745f0, 0.46916884f0
-0.45745745f0, -0.11738111f0
-0.45745745f0, 0.47725737f0
-0.45745745f0, -0.12990123f0
-0.45745745f0, 0.46318436f0
-0.45745745f0, -0.10795505f0
-0.45745745f0, 0.48703647f0
-0.45745745f0, -0.14469212f0
-0.45745745f0, 0.44504356f0
-0.45745745f0, -0.07856863f0
-0.45745745f0, 0.5127476f0
-0.45745745f0, -0.18170713f0
-0.45745745f0, 0.39316607f0
-0.45745745f0, 0.011407837f0
-0.45745745f0, 0.54190505f0
-0.45745745f0, -0.22027828f0
-0.45745745f0, 0.33093414f0
-0.45745745f0, 0.12725486f0
-0.45745745f0, 0.46625948f0
-0.45745745f0, -0.112815656f0
-0.45745745f0, 0.48208326f0
-0.45745745f0, -0.13724831f0
-0.45745745f0, 0.45437247f0
-0.45745745f0, -0.093830325f0
-0.45745745f0, 0.5003196f0
-0.45745745f0, -0.16415958f0
-0.45745745f0, 0.41884235f0
-0.45745745f0, -0.034126766f0
-0.45745745f0, 0.53685206f0
-0.45745745f0, -0.21385795f0
-0.45745745f0, 0.3417757f0
-0.45745745f0, 0.10672813f0
-0.45745745f0, 0.48825625f0
-0.45745745f0, -0.14651003f0
-0.45745745f0, 0.4427055f0
-0.45745745f0, -0.07469553f0
-0.45745745f0, 0.5155737f0
-0.45745745f0, -0.18560603f0
-0.45745745f0, 0.3872178f0
-0.45745745f0, 0.022194592f0
-0.45745745f0, 0.5401317f0
-0.45745745f0, -0.21803774f0
-0.45745745f0, 0.33473712f0
-0.45745745f0, 0.120046586f0
-0.45745745f0, 0.4743633f0
-0.45745745f0, -0.12545094f0
-0.45745745f0, 0.4683251f0
-0.45745745f0, -0.11606042f0
-0.45745745f0, 0.4786705f0
-0.45745745f0, -0.13206221f0
-0.45745745f0, 0.46063414f0
-0.45745745f0, -0.10389698f0
-0.45745745f0, 0.4910236f0
-0.45745745f0, -0.15061182f0
-0.45745745f0, 0.43734598f0
-0.45745745f0, -0.065746225f0
-0.45745745f0, 0.5215847f0
-0.45745745f0, -0.19378509f0
-0.45745745f0, 0.37447166f0
-0.45745745f0, 0.04556409f0
-0.45745745f0, 0.5324213f0
-0.45745745f0, -0.20813666f0
-0.45745745f0, 0.351287f0
-0.45745745f0, 0.0887958f0
-0.45745745f0, 0.50464433f0
-0.45745745f0, -0.17033975f0
-0.45745745f0, 0.4100106f0
-0.45745745f0, -0.018666703f0
-0.45745745f0, 0.54083663f0
-0.45745745f0, -0.21892999f0
-0.45745745f0, 0.33322513f0
-0.45745745f0, 0.1229116f0
-0.45745745f0, 0.47119048f0
-0.45745745f0, -0.120534256f0
-0.45745745f0, 0.47382778f0
-0.45745745f0, -0.12462381f0
-0.45745745f0, 0.46926388f0
-0.45745745f0, -0.11752967f0
-0.45745745f0, 0.47709754f0
-0.45745745f0, -0.12965631f0
-0.45745745f0, 0.46347117f0
-0.45745745f0, -0.10840991f0
-0.45745745f0, 0.4865811f0
-0.45745745f0, -0.14401193f0
-0.45745745f0, 0.4459124f0
-0.45745745f0, -0.08000304f0
-0.45745745f0, 0.51166683f0
-0.45745745f0, -0.18020715f0
-0.45745745f0, 0.39543176f0
-0.45745745f0, 0.0073208716f0
-0.45745745f0, 0.54227996f0
-0.45745745f0, -0.22075018f0
-0.45745745f0, 0.33013055f0
-0.45745745f0, 0.12877886f0
-0.45745745f0, 0.46449506f0
-0.45745745f0, -0.11003115f0
-0.45745745f0, 0.4849443f0
-0.45745745f0, -0.14156008f0
-0.45745745f0, 0.44901708f0
-0.45745745f0, -0.08510708f0
-0.45745745f0, 0.5076732f0
-0.45745745f0, -0.17462125f0
-0.45745745f0, 0.40375534f0
-0.45745745f0, -0.007584485f0
-0.45745745f0, 0.5422607f0
-0.45745745f0, -0.22072597f0
-0.45745745f0, 0.33017182f0
-0.45745745f0, 0.12870061f0
-0.45745745f0, 0.46458608f0
-0.45745745f0, -0.11017507f0
-0.45745745f0, 0.48479798f0
-0.45745745f0, -0.14134033f0
-0.45745745f0, 0.44929323f0
-0.45745745f0, -0.08555945f0
-0.45745745f0, 0.5073082f0
-0.45745745f0, -0.1741073f0
-0.45745745f0, 0.40451202f0
-0.45745745f0, -0.008930649f0
-0.45745745f0, 0.5421518f0
-0.45745745f0, -0.22058894f0
-0.45745745f0, 0.33040524f0
-0.45745745f0, 0.12825792f0
-0.45745745f0, 0.46510014f0
-0.45745745f0, -0.110987425f0
-0.45745745f0, 0.48396882f0
-0.45745745f0, -0.14009367f0
-0.45745745f0, 0.45085344f0
-0.45745745f0, -0.08810991f0
-0.45745745f0, 0.50521654f0
-0.45745745f0, -0.17115155f0
-0.45745745f0, 0.40883306f0
-0.45745745f0, -0.016588615f0
-0.45745745f0, 0.54119503f0
-0.45745745f0, -0.21938287f0
-0.45745745f0, 0.33245644f0
-0.45745745f0, 0.12436862f0
-0.45745745f0, 0.46955246f0
-0.45745745f0, -0.11798063f0
-0.45745745f0, 0.47661132f0
-0.45745745f0, -0.12891065f0
-0.45745745f0, 0.46434164f0
-0.45745745f0, -0.10978849f0
-0.45745745f0, 0.48519066f0
-0.45745745f0, -0.14192979f0
-0.45745745f0, 0.44855165f0
-0.45745745f0, -0.084344134f0
-0.45745745f0, 0.5082848f0
-0.45745745f0, -0.17548108f0
-0.45745745f0, 0.40248597f0
-0.45745745f0, -0.0053228177f0
-0.45745745f0, 0.5424037f0
-0.45745745f0, -0.22090584f0
-0.45745745f0, 0.3298653f0
-0.45745745f0, 0.12928197f0
-0.45745745f0, 0.4639087f0
-0.45745745f0, -0.109103195f0
-0.45745745f0, 0.4858838f0
-0.45745745f0, -0.14296871f0
-0.45745745f0, 0.4472386f0
-0.45745745f0, -0.08218747f0
-0.45745745f0, 0.50998586f0
-0.45745745f0, -0.17786421f0
-0.45745745f0, 0.39894503f0
-0.45745745f0, 0.0010081745f0
-0.45745745f0, 0.54253757f0
-0.45745745f0, -0.22107409f0
-0.45545545f0, -0.22157545f0
-0.45545545f0, 0.33072504f0
-0.45545545f0, 0.12965338f0
-0.45545545f0, 0.46547663f0
-0.45545545f0, -0.10957967f0
-0.45545545f0, 0.4874043f0
-0.45545545f0, -0.14323893f0
-0.45545545f0, 0.4488978f0
-0.45545545f0, -0.082909636f0
-0.45545545f0, 0.5114229f0
-0.45545545f0, -0.1778658f0
-0.45545545f0, 0.40094465f0
-0.45545545f0, -0.00056898146f0
-0.45545545f0, 0.54454297f0
-0.45345345f0, -0.22006857f0
-0.45345345f0, 0.33529496f0
-0.45345345f0, 0.122993864f0
-0.45345345f0, 0.47510242f0
-0.45345345f0, -0.12258665f0
-0.45345345f0, 0.47555757f0
-0.45345345f0, -0.123287365f0
-0.45345345f0, 0.47477362f0
-0.45345345f0, -0.12207987f0
-0.45345345f0, 0.47612217f0
-0.45345345f0, -0.12415551f0
-0.45345345f0, 0.47379708f0
-0.45345345f0, -0.12057238f0
-0.45345345f0, 0.47778982f0
-0.45345345f0, -0.1267124f0
-0.45345345f0, 0.47088724f0
-0.45345345f0, -0.11605832f0
-0.45345345f0, 0.48267674f0
-0.45345345f0, -0.13414142f0
-0.45345345f0, 0.46215156f0
-0.45345345f0, -0.10231052f0
-0.45345345f0, 0.49654922f0
-0.45345345f0, -0.15470387f0
-0.45345345f0, 0.43588883f0
-0.45345345f0, -0.059292294f0
-0.45345345f0, 0.52946776f0
-0.45345345f0, -0.2002715f0
-0.45345345f0, 0.36812118f0
-0.45345345f0, 0.061327055f0
-0.45345345f0, 0.5282864f0
-0.45345345f0, -0.1987165f0
-0.45345345f0, 0.3706226f0
-0.45345345f0, 0.056686834f0
-0.45345345f0, 0.5309242f0
-0.45345345f0, -0.20218027f0
-0.45345345f0, 0.3650345f0
-0.45345345f0, 0.06706713f0
-0.45345345f0, 0.52474743f0
-0.45345345f0, -0.19402218f0
-0.45345345f0, 0.37810093f0
-0.45345345f0, 0.042880878f0
-0.45345345f0, 0.53757703f0
-0.45345345f0, -0.21078192f0
-0.45345345f0, 0.3509115f0
-0.45345345f0, 0.09350605f0
-0.45345345f0, 0.50460875f0
-0.45345345f0, -0.16628519f0
-0.45345345f0, 0.41983554f0
-0.45345345f0, -0.0318471f0
-0.45345345f0, 0.5415891f0
-0.45345345f0, -0.21587609f0
-0.45345345f0, 0.34239048f0
-0.45345345f0, 0.1095705f0
-0.45345345f0, 0.48941556f0
-0.45345345f0, -0.14422818f0
-0.45345345f0, 0.44964054f0
-0.45345345f0, -0.08212392f0
-0.45345345f0, 0.5140394f0
-0.45345345f0, -0.17948951f0
-0.45345345f0, 0.4005152f0
-0.45345345f0, 0.0022008254f0
-0.45345345f0, 0.5465228f0
-0.45345345f0, -0.22204414f0
-0.45345345f0, 0.33192652f0
-0.45345345f0, 0.12937723f0
-0.45345345f0, 0.46780145f0
-0.45345345f0, -0.111235425f0
-0.45345345f0, 0.48771864f0
-0.45345345f0, -0.14170556f0
-0.45345345f0, 0.45283806f0
-0.45345345f0, -0.08733753f0
-0.45345345f0, 0.50986f0
-0.45345345f0, -0.17368425f0
-0.45345345f0, 0.40913767f0
-0.45345345f0, -0.013122572f0
-0.45345345f0, 0.5457031f0
-0.45345345f0, -0.22102672f0
-0.45345345f0, 0.33366323f0
-0.45345345f0, 0.12608537f0
-0.45345345f0, 0.47160545f0
-0.45345345f0, -0.11717556f0
-0.45345345f0, 0.48148224f0
-0.45345345f0, -0.13233434f0
-0.45345345f0, 0.46431455f0
-0.45345345f0, -0.105741605f0
-0.45345345f0, 0.49323207f0
-0.45345345f0, -0.14985874f0
-0.45345345f0, 0.44234267f0
-0.45345345f0, -0.07008873f0
-0.45345345f0, 0.522763f0
-0.45345345f0, -0.19136621f0
-0.45345345f0, 0.3822821f0
-0.45345345f0, 0.035208613f0
-0.45345345f0, 0.5404907f0
-0.45345345f0, -0.21448839f0
-0.45345345f0, 0.3447228f0
-0.45345345f0, 0.10516661f0
-0.45345345f0, 0.4937948f0
-0.45345345f0, -0.15068386f0
-0.45345345f0, 0.44125482f0
-0.45345345f0, -0.06827884f0
-0.45345345f0, 0.52396166f0
-0.45345345f0, -0.19297254f0
-0.45345345f0, 0.37975773f0
-0.45345345f0, 0.03983655f0
-0.45345345f0, 0.53880066f0
-0.45345345f0, -0.21234298f0
-0.45345345f0, 0.34831232f0
-0.45345345f0, 0.09839862f0
-0.45345345f0, 0.5002112f0
-0.45345345f0, -0.15999962f0
-0.45345345f0, 0.42865574f0
-0.45345345f0, -0.04702777f0
-0.45345345f0, 0.53576815f0
-0.45345345f0, -0.20846222f0
-0.45345345f0, 0.35475373f0
-0.45345345f0, 0.08628747f0
-0.45345345f0, 0.51072097f0
-0.45345345f0, -0.17488623f0
-0.45345345f0, 0.40736863f0
-0.45345345f0, -0.009994948f0
-0.45345345f0, 0.54605716f0
-0.45345345f0, -0.22146653f0
-0.45345345f0, 0.33291298f0
-0.45345345f0, 0.12750722f0
-0.45345345f0, 0.46997252f0
-0.45345345f0, -0.114632465f0
-0.45345345f0, 0.48418677f0
-0.45345345f0, -0.13641763f0
-0.45345345f0, 0.45939276f0
-0.45345345f0, -0.09790875f0
-0.45345345f0, 0.50066066f0
-0.45345345f0, -0.1606458f0
-0.45345345f0, 0.42776066f0
-0.45345345f0, -0.04549828f0
-0.45345345f0, 0.5364544f0
-0.45345345f0, -0.20934388f0
-0.45345345f0, 0.35329625f0
-0.45345345f0, 0.08902365f0
-0.45345345f0, 0.50845736f0
-0.45345345f0, -0.17171937f0
-0.45345345f0, 0.41201103f0
-0.45345345f0, -0.018184042f0
-0.45345345f0, 0.54492766f0
-0.45145145f0, -0.21984822f0
-0.45145145f0, 0.33767173f0
-0.45145145f0, 0.120495684f0
-0.45145145f0, 0.4798762f0
-0.45145145f0, -0.12789372f0
-0.45145145f0, 0.47152796f0
-0.45145145f0, -0.1150531f0
-0.45145145f0, 0.48574498f0
-0.45145145f0, -0.13675483f0
-0.45145145f0, 0.46098283f0
-0.45145145f0, -0.09844725f0
-0.45145145f0, 0.5021684f0
-0.45145145f0, -0.16080521f0
-0.45145145f0, 0.4295414f0
-0.45145145f0, -0.04653663f0
-0.45145145f0, 0.53799295f0
-0.45145145f0, -0.20931123f0
-0.45145145f0, 0.35535228f0
-0.45145145f0, 0.087166555f0
-0.45145145f0, 0.5120028f0
-0.45145145f0, -0.174668f0
-0.45145145f0, 0.40969247f0
-0.45145145f0, -0.012099618f0
-0.45145145f0, 0.5478314f0
-0.45145145f0, -0.22166032f0
-0.45145145f0, 0.33458418f0
-0.45145145f0, 0.12634237f0
-0.45145145f0, 0.47331345f0
-0.45145145f0, -0.117822416f0
-0.45145145f0, 0.4827881f0
-0.45145145f0, -0.13230759f0
-0.45145145f0, 0.46634838f0
-0.45145145f0, -0.10694966f0
-0.45145145f0, 0.49404293f0
-0.45145145f0, -0.1490453f0
-0.45145145f0, 0.44541255f0
-0.45145145f0, -0.07317212f0
-0.45145145f0, 0.5226543f0
-0.45145145f0, -0.18921821f0
-0.45145145f0, 0.38763854f0
-0.45145145f0, 0.027434956f0
-0.45145145f0, 0.5448672f0
-0.45145145f0, -0.2179842f0
-0.45145145f0, 0.34083375f0
-0.45145145f0, 0.11451442f0
-0.45145145f0, 0.48631307f0
-0.45145145f0, -0.13760518f0
-0.45145145f0, 0.45994034f0
-0.45145145f0, -0.09678272f0
-0.45145145f0, 0.50368816f0
-0.45145145f0, -0.16297404f0
-0.45145145f0, 0.42651522f0
-0.45145145f0, -0.04136392f0
-0.45145145f0, 0.5401998f0
-0.45145145f0, -0.21211803f0
-0.45145145f0, 0.35068953f0
-0.45145145f0, 0.09592559f0
-0.45145145f0, 0.5044615f0
-0.45145145f0, -0.16407403f0
-0.45145145f0, 0.42496893f0
-0.45145145f0, -0.038709663f0
-0.45145145f0, 0.54123306f0
-0.45145145f0, -0.21342488f0
-0.45145145f0, 0.3485067f0
-0.45145145f0, 0.10003453f0
-0.45145145f0, 0.50069743f0
-0.45145145f0, -0.15869667f0
-0.45145145f0, 0.43245444f0
-0.45145145f0, -0.05148816f0
-0.45145145f0, 0.5356425f0
-0.45145145f0, -0.20629855f0
-0.45145145f0, 0.36031747f0
-0.45145145f0, 0.07786937f0
-0.45145145f0, 0.51927376f0
-0.45145145f0, -0.18465298f0
-0.45145145f0, 0.39468557f0
-0.45145145f0, 0.014671491f0
-0.45145145f0, 0.54749435f0
-0.45145145f0, -0.22124423f0
-0.45145145f0, 0.3352943f0
-0.45145145f0, 0.12499714f0
-0.45145145f0, 0.4748468f0
-0.45145145f0, -0.12019073f0
-0.45145145f0, 0.4802112f0
-0.45145145f0, -0.12840326f0
-0.45145145f0, 0.47093755f0
-0.45145145f0, -0.114134625f0
-0.45145145f0, 0.4867122f0
-0.45145145f0, -0.13820183f0
-0.45145145f0, 0.45920575f0
-0.45145145f0, -0.09560734f0
-0.45145145f0, 0.50474703f0
-0.45145145f0, -0.16447955f0
-0.45145145f0, 0.42439693f0
-0.45145145f0, -0.037725944f0
-0.45145145f0, 0.5415989f0
-0.45145145f0, -0.21388642f0
-0.45145145f0, 0.34773397f0
-0.45145145f0, 0.10149024f0
-0.45145145f0, 0.49932975f0
-0.45145145f0, -0.15672804f0
-0.45145145f0, 0.43514794f0
-0.45145145f0, -0.05604194f0
-0.45145145f0, 0.5332769f0
-0.45145145f0, -0.20324217f0
-0.45145145f0, 0.36531168f0
-0.45145145f0, 0.068553045f0
-0.45145145f0, 0.525784f0
-0.45145145f0, -0.19340077f0
-0.45145145f0, 0.38108447f0
-0.45145145f0, 0.03940461f0
-0.45145145f0, 0.5409691f0
-0.45145145f0, -0.2130914f0
-0.45145145f0, 0.3490644f0
-0.45145145f0, 0.09898421f0
-0.45145145f0, 0.5016732f0
-0.45145145f0, -0.16009632f0
-0.45145145f0, 0.430524f0
-0.45145145f0, -0.048209846f0
-0.45145145f0, 0.53722465f0
-0.45145145f0, -0.2083291f0
-0.45145145f0, 0.3569755f0
-0.45145145f0, 0.084123544f0
-0.45145145f0, 0.5144667f0
-0.45145145f0, -0.17807688f0
-0.45145145f0, 0.40463343f0
-0.45145145f0, -0.0031405499f0
-0.45145145f0, 0.54850024f0
-0.45145145f0, -0.22248441f0
-0.45145145f0, 0.33317572f0
-0.45145145f0, 0.1290113f0
-0.45145145f0, 0.4702304f0
-0.45145145f0, -0.11303277f0
-0.45145145f0, 0.48786354f0
-0.45145145f0, -0.13991942f0
-0.45145145f0, 0.45707664f0
-0.45145145f0, -0.09218946f0
-0.45145145f0, 0.50775915f0
-0.45145145f0, -0.16873617f0
-0.45145145f0, 0.41833088f0
-0.45145145f0, -0.027231649f0
-0.45145145f0, 0.54492146f0
-0.45145145f0, -0.21805184f0
-0.45145145f0, 0.34071928f0
-0.45145145f0, 0.11473085f0
-0.45145145f0, 0.48608512f0
-0.45145145f0, -0.1372641f0
-0.45145145f0, 0.46035913f0
-0.45145145f0, -0.097451866f0
-0.45145145f0, 0.50308f0
-0.45145145f0, -0.16210736f0
-0.45145145f0, 0.42772812f0
-0.45145145f0, -0.043440644f0
-0.45145145f0, 0.53934443f0
-0.45145145f0, -0.21103264f0
-0.45145145f0, 0.35249677f0
-0.45145145f0, 0.09252761f0
-0.45145145f0, 0.50746566f0
-0.45145145f0, -0.16832304f0
-0.45145145f0, 0.41892457f0
-0.45145145f0, -0.028263615f0
-0.45145145f0, 0.5446419f0
-0.45145145f0, -0.21770321f0
-0.45145145f0, 0.34130916f0
-0.45145145f0, 0.11361579f0
-0.45145145f0, 0.48725554f0
-0.45145145f0, -0.13901308f0
-0.45145145f0, 0.45820278f0
-0.45145145f0, -0.09399937f0
-0.45145145f0, 0.5061766f0
-0.45145145f0, -0.16650453f0
-0.45145145f0, 0.42152524f0
-0.45145145f0, -0.032771856f0
-0.45145145f0, 0.5432998f0
-0.45145145f0, -0.2160248f0
-0.45145145f0, 0.34414205f0
-0.45145145f0, 0.108264774f0
-0.45145145f0, 0.49273258f0
-0.45145145f0, -0.14712322f0
-0.45145145f0, 0.44791773f0
-0.45145145f0, -0.07729768f0
-0.45145145f0, 0.5196958f0
-0.45145145f0, -0.1852256f0
-0.45145145f0, 0.3938079f0
-0.45145145f0, 0.01625481f0
-0.45145145f0, 0.54725474f0
-0.45145145f0, -0.22094809f0
-0.45145145f0, 0.33579928f0
-0.45145145f0, 0.12404071f0
-0.45145145f0, 0.47592854f0
-0.45145145f0, -0.12185594f0
-0.45145145f0, 0.47837302f0
-0.45145145f0, -0.12560193f0
-0.45145145f0, 0.47415915f0
-0.45145145f0, -0.119129755f0
-0.45145145f0, 0.48137107f0
-0.45145145f0, -0.13016392f0
-0.45145145f0, 0.46888223f0
-0.45145145f0, -0.11092679f0
-0.45145145f0, 0.4900369f0
-0.45145145f0, -0.14314692f0
-0.45145145f0, 0.45301858f0
-0.45145145f0, -0.08562879f0
-0.45145145f0, 0.5132581f0
-0.45145145f0, -0.17640792f0
-0.45145145f0, 0.40711877f0
-0.45145145f0, -0.007550541f0
-0.45145145f0, 0.5482692f0
-0.45145145f0, -0.2222f0
-0.45145145f0, 0.3336621f0
-0.45145145f0, 0.12808952f0
-0.45145145f0, 0.47130132f0
-0.45145145f0, -0.1147007f0
-0.45145145f0, 0.4861169f0
-0.45145145f0, -0.13731167f0
-0.45145145f0, 0.46030077f0
-0.45145145f0, -0.097358674f0
-0.45145145f0, 0.50316495f0
